Location_ID,Location_String,Latitude,Longitude,X,Y,Z
292,"Portsmouth, NH",43.0717552,-70.7625532,0.240687586778169,-0.689708852011941,0.682913746403798
293,"Sligo, Ireland",54.2720696,-8.4751357,0.577560372095179,-0.086060753995374,0.81179896723698
294,"Oviedo, FL",28.6593925,-81.2046904649668,0.134171985144486,-0.867167847202156,0.479601713071551
295,"Tampere, Finland",61.4980214,23.7603118,0.436742072701067,0.19226493948819,0.878800634374133
296,"Hanford, CA",36.3274502,-119.6456844,-0.398499992409611,-0.700186339862397,0.592399228155843
297,"Longmont, CO",40.1672117,-105.1019287,-0.199093334826693,-0.737773957576618,0.645020489247684
298,"West Palm Beach, FL",26.7153425,-80.0533746,0.1542918705095,-0.87982466279814,0.449558206939678
299,"Highbridge, WI",46.3888384,-90.7362963,-0.00886372795144575,-0.689703650400146,0.724037505210549
300,"Redmond, WA",47.6694141,-122.1238767,-0.358085350780515,-0.570308869947725,0.739271718933806
301,"Sparks, NV",39.5348431,-119.7527683,-0.382733188849766,-0.669569099951262,0.636547348233693
302,"Fort Lauderdale, FL",26.1223084,-80.1433786,0.153697922858623,-0.884603149226946,0.440288788054743
303,"East Haven, CT",41.2762081,-72.8684337,0.22137822876842,-0.718193041129001,0.659689650897476
304,"Hamilton, NJ",40.2070573,-74.0812506,0.209467525987889,-0.73442921930991,0.645551761968278
305,"Larkspur, CA",53.47988665,-113.381223443886,-0.236165675003958,-0.546237734700263,0.803648002012977
306,"Lakeland, FL",28.0394654,-81.9498042,0.123603199102188,-0.873926423521943,0.470079626703659
308,"Duncansville, PA",40.4234058,-78.433903,0.152634002910277,-0.745815107807319,0.64843094167532
309,"Brockton, MA",42.0834335,-71.0183787,0.241401698349912,-0.70181266726923,0.670212056064517
310,"Chula Vista, CA",32.6400541,-117.0841955,-0.383396436110874,-0.74973222142216,0.539359591496131
311,"Oakland, CA",44.4563559,-64.3575352806024,0.308892961268033,-0.643485002548593,0.700365754427002
312,"Chicago, Il",41.8755616,-87.6244212,0.030863364074369,-0.743956414491372,0.667515023123192
313,"Longview, WA",46.1377048,-122.9344623,-0.376730386022328,-0.581569205399245,0.721007264581126
314,"Holland, MI",42.7876022,-86.1090828,0.0497987795073458,-0.732185315833044,0.679282522105527
315,"Turin, NY",43.627378,-75.41153,0.182317488770791,-0.700505489866611,0.689965500554233
316,"Thunder Bay, Ontario, Canada",48.406414,-89.259796,0.00857594061167912,-0.663787098876612,0.747872409310302
317,"Online, India",22.3511148,78.6677428,0.181735447321709,0.906839720100714,0.380281407952633
318,"Altoona, PA",40.518681,-78.394736,0.152926679587849,-0.744653352762386,0.649695940336688
319,"Port Orange, FL",29.1015957,-81.0105567775555,0.136526960634866,-0.863026428715779,0.486359714982536
320,"Calgary, Alberta, Canada",51.02532675,-114.049868485806,-0.25632792998364,-0.574376019638269,0.777424067272683
321,"Coon Rapids, MN",45.1199652,-93.2877277,-0.0404677097911924,-0.704463329674304,0.708585761646711
322,Ecuador,-1.3397668,-79.3666965,0.184472211894306,-0.982559576825227,-0.0233812110005823
323,"Torrance, CA",44.9955309,-79.5692407,0.128029653112841,-0.695475670626292,0.707051624346282
324,"San Pedro, CA",33.7358518,-118.2922934,-0.394156476782078,-0.732263955614578,0.555364899069459
325,"Toronto, Ontario, Canada",43.653963,-79.387207,0.133251643358446,-0.711145648976464,0.690301286022355
326,"Mumbai, India",18.9387711,72.8353355,0.279142875807034,0.903737603173816,0.324557544197982
327,"Tyler, TX",32.3512601,-95.3010624,-0.0780487392505592,-0.841170281451204,0.5351083552933
328,"Manchester, England, United Kingdom",53.4791301,-2.2441009,0.594659140782835,-0.023302901665231,0.803640144005637
329,"Houston, TX",29.7589382,-95.3676974,-0.0812101639655988,-0.864314562744604,0.496351937536548
330,"Pomona, CA",34.0553813,-117.7517496,-0.385782472302716,-0.733197537079507,0.5599939782574
331,"Spokane, WA",47.6579425,-117.4212265,-0.310191500627316,-0.597877839420768,0.739136876409321
333,"Palm Desert, CA",33.7288179,-116.3825711,-0.369565317702154,-0.745053485092817,0.55526280291656
334,"Saskatoon, Saskatchewan, Canada",52.131802,-106.660767,-0.175992787188898,-0.588077232462517,0.789424922026604
335,"Quebec City, Quebec, Canada",46.8259601,-71.2352226,0.220101362334806,-0.647848707905462,0.729278713499569
336,"Westminister, CO",39.6473344,-75.9685561,0.186686552134496,-0.74701215058795,0.638060324833083
337,Mexico,19.4326009,-99.1333416,-0.149690195464447,-0.931077355755891,0.332697765217073
338,"St. Paul, MN",44.9504037,-93.1015026,-0.0382911148451969,-0.706681971485983,0.706494431471753
339,"Newburg, NY",42.6931172,-78.1197318,0.151311572220999,-0.719252396377221,0.678071381506132
341,"Addison, IL",41.931696,-87.9889556,0.0261065162140207,-0.743483779816219,0.668244206081396
342,"Frankfurt, Hessen, Germany",50.1106444,8.6820917,0.63395843333367,0.0968064929215973,0.767284306977107
343,"Unknown, England, United Kingdom",52.7954791,-0.540240286617432,0.604635084156492,-0.00570125608831303,0.796482209899309
344,"Glen Ridge, NJ",40.805378,-74.2037566,0.206050346441273,-0.728348756337669,0.653491655549482
345,"Sao Paulo, Brazil",-23.5506507,-46.6333824,0.629469904264376,-0.666423104815392,-0.399559613817026
346,"Cary, NC",35.7882973,-78.7811925,0.157820851679336,-0.795682658233625,0.584792002477361
347,"Woodside, CA",44.64566135,-63.5364297454248,0.317049782811309,-0.63691730518403,0.702720272637993
348,"Online, Pakistan",30.3308401,71.247499,0.277477747585659,0.817305875176998,0.504992283105346
349,"Seneca, SC",34.6865321,-82.9527288,0.100883779142224,-0.816065743224186,0.569086255186277
350,United Kingdom,54.7023545,-3.2765753,0.576879497934477,-0.0330260336732453,0.81616133574354
351,"Madison, WI",43.074761,-89.3837613,0.00785626816006545,-0.730420941322461,0.682952068250918
352,"Deland, FL",29.0283213,-81.3031098,0.132212517595196,-0.864326421430056,0.485241885464407
353,"Geraldton, Western Australia, Australia",-28.77035,114.6147159,-0.365098059337214,0.796902498646868,-0.481300129564265
354,OR,43.9792797,-120.737257,-0.36778433616243,-0.618502904590043,0.69439818482427
355,"Watertown, NY",43.9747838,-75.9107565,0.175185399411125,-0.697996887516099,0.694341717636931
356,"Unknown, CO",2.8894434,-73.783892,0.278906034455403,-0.958994454597015,0.050408927746341
357,"Panama City, FL",30.1600827,-85.6545729,0.0655120547024424,-0.862139565844187,0.502417694448216
358,"Aliso Viejo, CA",33.5761376,-117.7258122,-0.387616199945944,-0.7374926051951,0.553044608347293
359,"Chino Hills, CA",33.9926803,-117.760056,-0.386173966284575,-0.733683452689831,0.559086986982498
360,"Rancho Cucamonga, CA",34.1033192,-117.5751735,-0.383304026989832,-0.7339674048206,0.560686963959651
361,"Sebastopol, CA",43.3325941,-80.8363973,0.115838626099289,-0.718099371519261,0.686232253196446
362,"Satellite Beach, FL",28.1761233,-80.5900519,0.144122879755553,-0.86963864610777,0.47218346087809
363,"Knoxville, TN",35.9603948,-83.9210261,0.0857172325762395,-0.804871613834285,0.587225886080701
364,"Tijuana, BC, Mexico",32.4485665,-116.839507093495,-0.381002860246673,-0.752966923764766,0.536542293020857
365,"Reseda, CA",34.2011156,-118.5364742,-0.395106143730491,-0.726591568772034,0.562099481743058
366,"Westmoreland, TN, USA",38.0453544,-84.6343876,0.0736419073842256,-0.784072442963099,0.616285058769634
367,"Las Vegas, NV",36.1662859,-115.149225,-0.343087425470048,-0.730778172528134,0.590130732160913
368,"Bayshore, NY",8.97292075,-79.515944558959,0.179735073608728,-0.97127205110292,0.1559676442766
369,"Bellflower, CA, USA",33.8825705,-118.1167679,-0.391239847143666,-0.73221130301811,0.557492591645417
370,"Kiev, Ukraine",50.4501071,30.5240501,0.548506584900595,0.323405270987357,0.771070396927726
371,"Orinda, CA",37.8771476,-122.1796888,-0.420377909842801,-0.66807389539046,0.613970425357781
372,"Pasadena, CA",49.0139234,-57.5986531,0.351448743019702,-0.553765830070311,0.754868986299219
373,"Middletown, NY",41.44634,-74.420917744689,0.201312243601041,-0.72203705421822,0.661918327977245
374,"Greenville, MS",33.4000633,-91.0551312,-0.0153732719201392,-0.834705697746692,0.550481662419083
375,"Rio de Janeiro, Brazil",-22.9110137,-43.2093727,0.671357565691002,-0.630653420099264,-0.389301018116513
376,"Adelaide, South Australia, Australia",-34.9281805,138.5999312,-0.614993189910467,0.54219074285984,-0.572549189782715
377,"Online, CT",41.8523094,1.5745043,0.744585932609661,0.0204665851304501,0.667212790534549
378,"Hampton, NH",42.9304376,-70.824896,0.24048949515067,-0.691559159456259,0.681109926292613
379,"Grass Valley, CA",39.2086655,-121.053123077412,-0.399692314421726,-0.663804833766429,0.632146499207682
380,"Little Rock, AR",34.7464809,-92.2895948,-0.0328264674870925,-0.821025969525841,0.569946296063473
381,"Bay Area, Online, Unknown",37.7884969,-122.3558473,-0.422937835428148,-0.667579943094595,0.612748404274683
382,"Half Moon Bay, CA",52.3472138,-114.1766304,-0.250184379958193,-0.557293316827434,0.791727184732476
383,"Evanston, IL",42.0447388,-87.6930459,0.0298928173240759,-0.742020232774149,0.669710679044487
384,"Online, USA",39.7837304,-100.4458825,-0.139327924392716,-0.755729171471683,0.639891513360774
385,"West Hollywood, CA",34.0900091,-118.3617443,-0.393405542735926,-0.7287509103289,0.560494593764695
386,"Sinsheim, Baden-Wuerttemberg, Germany",49.2553,8.87722,0.644871298199818,0.100721487616881,0.75762536301943
388,"Aspen, CO",39.1911128,-106.8235606,-0.224317014351563,-0.741871131400174,0.631909092724125
390,"Athens, Greece",37.9841493,23.7279843,0.72155307836162,0.317160075807579,0.615443451033969
391,CO,2.8894434,-73.783892,0.278906034455403,-0.958994454597015,0.050408927746341
392,"Greenville, SC",34.851354,-82.3984882,0.108555996730153,-0.813425631021305,0.571449331412256
393,"Stoneham, MA",42.4800954,-71.0994976,0.238899098859145,-0.697747203672663,0.675334036111958
394,"Baton Rouge, LA",30.4459596,-91.18738,-0.0178647697424853,-0.861922360025608,0.506725463431565
395,"Woodbine, MD",39.359942,-77.0620833,0.17311060375457,-0.753548690009538,0.634190106082268
396,"Danbury, CT",41.394817,-73.4540111,0.213637309528457,-0.719107407027094,0.661244007259205
398,"Waubun, MN",47.1807067,-95.9388858,-0.0703257230146807,-0.676040329026158,0.733501033545739
399,"Tulsa, OK",36.1556805,-95.9929113,-0.0842987015513182,-0.803004238012808,0.58998129008489
400,"San Gabriel, CA",34.0991325,-118.1086041,-0.390139943057735,-0.730403176660175,0.560626457059987
401,"Walnut Creek, CA",44.3578383,-79.6285378,0.128718618274372,-0.703305349576117,0.699137398918948
402,"San Luis Obispo, CA",35.2827525,-120.6596156,-0.416267220356011,-0.702200876749834,0.577611919846574
403,"Katy, TX",29.7857853,-95.8243956,-0.088073253699138,-0.863408325628976,0.496758658925454
404,"Hialeah, FL",25.8575963,-80.2781057,0.151959300218505,-0.886957625865232,0.436135920323715
405,"Jefferson, WI",43.0224668,-88.7673031,0.0157278285041969,-0.730917024804067,0.682285085768488
407,"Redding, CA",40.5863563,-122.3916754,-0.406827769171314,-0.641263908254946,0.650593395448097
408,"Burlington, VT",44.4723989,-73.2114941,0.206112579255817,-0.683173082365601,0.700565588794938
409,"Boca Raton, FL",26.3586885,-80.0830984,0.154314372674486,-0.882644114382869,0.44398923605349
410,"Newark, NJ",40.735657,-74.1723667,0.206666082215592,-0.729000280960745,0.652570088818674
411,"Burbank, Online",34.1816482,-118.3258554,-0.392523132580774,-0.728207137930773,0.561818435667297
412,"Cambridge, United Kingdom",52.2034823,0.1235817,0.61285760320906,0.00132187924759993,0.79019226193636
413,"Montreal, Quebec, Canada",45.4972159,-73.6103642,0.19778389011492,-0.672461087308738,0.713216389931246
414,"Melbourne, Victoria, Australia",-37.8142176,144.9631608,-0.646841010888195,0.453543037515116,-0.613103106952411
415,FL,27.7567667,-81.4639835,0.131351510999384,-0.875130025101434,0.465719035174795
416,"Bangkok, Thailand",13.7538929,100.8160803,-0.18227609834808,0.954069946834855,0.237751888567763
417,"Cambridge, MA",42.3750997,-71.1056157,0.239224943774304,-0.69894241738083,0.673981396970289
418,"Palmdale, CA",34.5793131,-118.1171108,-0.388020434481338,-0.726175667687149,0.567546510943408
419,"Bangkok, ME",19.516112,-96.8601604,-0.112584023014469,-0.9357995444875,0.334071923841058
420,"Westwood, CA",44.3214498,-78.0656936,0.147944050261988,-0.699967417669142,0.698683170109078
421,"Boston, MA",42.3602534,-71.0582912,0.239858847535843,-0.698909746338766,0.673789952233973
422,"Stony Brook, NY",40.9256538,-73.140943,0.21912636356066,-0.723087069072241,0.65507917638496
423,"Huntington Beach, CA",33.6783336,-118.0000166,-0.390677488739967,-0.734756978935591,0.554529784319361
424,"Kamloops, BC, Canada",50.6758269,-120.3394159,-0.320099160384182,-0.546919984143922,0.773572917355147
425,"Buenos Aires, Argentina",-34.6075616,-58.437076,0.430818862569342,-0.701302509069824,-0.567952373378991
426,"Buford, GA",34.1206564,-84.0043513,0.0864722139431494,-0.823329633868302,0.56093749224852
427,"Minneapolis, MN",44.9772995,-93.2654692,-0.0402944118006792,-0.706238315870093,0.706826571072857
428,"Shanghai, China",31.2253441,121.4888922,-0.446665465940756,0.72920908317597,0.518405318789833
429,"Fort McMurray, AB, Canada",56.7291997,-111.3885221,-0.200067907933807,-0.510814324394175,0.836087051812616
430,"Memphis, TN",35.1490215,-90.0516285,-0.00073678065588929,-0.817657119302123,0.575705039415862
431,"San Rafael, CA",37.9735346,-122.5310874,-0.42391128649775,-0.664611393985144,0.615297420898987
432,"Rochester, NY",43.157285,-77.615214,0.156455672998313,-0.712503258419639,0.684003456956207
433,"Online, Canada",61.0666922,-107.9917071,-0.149433116103759,-0.460134441091783,0.875183432163037
434,"Cabin John, MD",38.975388,-77.1580349,0.172790601814472,-0.75797057226968,0.628986501840672
435,"Brandon, FL",27.937801,-82.2859247,0.118586065694737,-0.875461661901279,0.468512778442695
436,"Rothbury, MI",43.507232,-86.347572,0.0462035168370404,-0.72381431534098,0.68844612856734
437,"Nevada City, CA",39.2615606,-121.0160594,-0.398961943384304,-0.663562813076501,0.632861565299252
438,MI,39.7837304,-100.4458825,-0.139327924392716,-0.755729171471683,0.639891513360774
439,"Newport, RI",41.4899827,-71.3137707,0.239991534672063,-0.709585979944749,0.662489094515222
440,"Bellvue, WA",39.8397944,-75.4242405,0.193234240009399,-0.743126423479448,0.640643151227448
441,"Venice, CA",54.698056,-112.147222,-0.217855691034568,-0.53524791930019,0.816117983363109
442,"Online, NC",35.6729639,-79.0392919,0.154458470113814,-0.797539583386884,0.583157949393794
443,"Denver, CO",39.7391428,-104.984696,-0.198823863816267,-0.74281434300232,0.639293299673321
444,"Milford, CT",41.2222218,-73.0570603,0.219193674964376,-0.719512245586502,0.658981229859152
445,"Butte, MT",46.0131505,-112.5365089,-0.266179852295013,-0.64145861910282,0.719499219048157
446,"San Francisco, CA",45.4149778,-72.749396,0.208169436312804,-0.670390192453879,0.712209572841352
447,"Schaumburg, IL",42.0333608,-88.083406,0.0248411750315936,-0.742339576075148,0.669563193295166
448,"Bakersfield, CA",35.3738712,-119.0194639,-0.39555207238271,-0.713023478081955,0.578909386465322
449,"Orange County, CA",33.7500378,-117.8704931,-0.388690769300144,-0.735024212205338,0.555570781568635
450,"Daly City, CA",37.7057671,-122.4619205,-0.424647456937709,-0.667541616104284,0.611606677600251
451,"Berkeley, CA",44.3669375,-80.7272504,0.115191196140237,-0.70553462997879,0.699250937956092
452,"Peachtree, GA",33.9420457,-84.2938124,0.082485087983021,-0.825491952332396,0.558354051561267
454,"Lisbon, Portugal",38.7077507,-9.1365919,0.770445259132017,-0.123910056171121,0.625348223520838
455,"Penngrove, CA",38.2996376,-122.6666533,-0.423585524109843,-0.660647718819223,0.619774068014746
456,"Corpus Christi, TX",27.8002542,-97.3955744,-0.113862110640617,-0.877220189428528,0.466390564891103
457,"Union City, CA",37.5963232,-122.0816297,-0.420827173789952,-0.671334053183174,0.610094319623297
458,"Gainesville, FL",29.6519396,-82.3249961,0.116064539889101,-0.861261500871098,0.494729875485194
459,"Manchester, NH",42.9956397,-71.4547891,0.232625643025901,-0.693425888531923,0.681942700907121
460,"Tiburon, CA",37.8734371,-122.4566122,-0.42362327605624,-0.666067867978936,0.613919306773597
461,"Online, PA",8.3096067,-81.3066246,0.149559727431006,-0.978133552880278,0.144522111320613
462,"Wellington, New Zealand",-41.2887467,174.7772092,-0.748274162958317,0.0683984039139842,-0.659854101594473
463,"Riverside, CA",45.1262565,-64.1022150017494,0.308159607420547,-0.634692107923876,0.708663237718425
464,"Snoqualmie, WA",47.5278365,-121.876437419641,-0.356582659420917,-0.573399482437886,0.737605477569325
465,"Kansas City, MO",39.100105,-94.5781416,-0.0619428814364271,-0.773569202781095,0.630677229609547
466,"Elk Grove, CA",38.4087993,-121.3716178,-0.407930764814747,-0.669042899744875,0.621268130052254
467,"Minnetonka, MN",44.9127229,-93.499059,-0.0432219333768931,-0.706862882655043,0.706028844736366
468,"Richfield, OH",41.2397772,-81.6381785,0.109352510881648,-0.743963719150937,0.65921166020557
469,"Macon, GA",32.8406946,-83.6324022,0.0931819527438914,-0.834998391024998,0.542305090026361
471,"Tukwila, WA",47.4627356,-122.2559156,-0.360819573133338,-0.5717336027481,0.736837786173153
472,"Glasgow, Scotland",55.856656,-4.2435817,0.559726538362887,-0.0415318203022885,0.827635976836845
473,"Fort Wayne, IN",41.0799898,-85.1386015,0.0638806664361101,-0.751081249070458,0.657112028310576
474,"Online, NV",39.5158825,-116.8537227,-0.348474170747451,-0.688257311202504,0.636292091651449
475,"St. Petersburg, FL",27.7703796,-82.6695085,0.112896606116554,-0.877590034576344,0.465929273108758
476,"Mill Valley, CA",46.4020014,-63.6278018,0.3063181080473,-0.617826385425016,0.724195950109487
477,"Edison, NJ",40.5382375,-74.3945173450877,0.204441676697903,-0.731957382662606,0.649955376002582
478,"Halifax, Nova Scotia, Canada",44.6486237,-63.5859487,0.316483033567233,-0.63715854310246,0.702757056468046
479,"Key West, FL",24.5625566,-81.7724368,0.13015519778055,-0.900146850012582,0.415686507963792
480,"Fort Myers, FL",26.640628,-81.8723084,0.12637034059994,-0.884858317904184,0.448393013161927
481,"Online, Ireland",52.865196,-7.9794599,0.597847353024743,-0.0838034200402488,0.797217366388155
483,"Chicago, Online",41.8755616,-87.6244212,0.030863364074369,-0.743956414491372,0.667515023123192
484,"Ghaziabad, India",28.666667,77.666667,0.187416982174468,0.85717571061646,0.4797131183549
485,"Columbus, OH",39.9622601,-83.0007065,0.0933995312209382,-0.76075568974196,0.642282887902943
486,"Altamonte Springs, FL",28.6649055,-81.376268613721,0.131567643291471,-0.86752012071861,0.479686142583979
487,"Santa Cruz, CA",36.974201,-122.0297182,-0.423707253252787,-0.67729138486534,0.601455354559395
488,"Johnson City, TN",36.3134398,-82.3534728,0.107219356624304,-0.79862416334342,0.592202208108931
489,"Deland, East",29.0283213,-81.3031098,0.132212517595196,-0.864326421430056,0.485241885464407
490,"Studio City, CA",34.1483989,-118.3961877,-0.393571714698967,-0.728011433873978,0.561338273715297
491,"San Jose, CA",37.3361905,-121.8905833,-0.420045383016949,-0.67507841372622,0.606490734906178
492,"San Diego, CA",32.7174209,-117.1627714,-0.384091430244003,-0.748557062461414,0.54049615859158
493,"Syracuse, NY",43.0481221,-76.1474244,0.174966779780305,-0.709525877520942,0.682612375438248
494,"Amsterdam, Netherlands",52.3745403,4.89797550561798,0.608267817862112,0.0521252966020215,0.792018443729321
495,Singapore,1.2904753,103.8520359,-0.239354617451368,0.970670987213274,0.022521138672752
496,"Online, OR",43.9792797,-120.737257,-0.36778433616243,-0.618502904590043,0.69439818482427
497,"Online, Colombia",2.8894434,-73.783892,0.278906034455403,-0.958994454597015,0.050408927746341
498,"Ventura, CA",53.3479495,-110.857334550843,-0.212540823322549,-0.557835475201506,0.802275501949351
499,"Online, MD",39.5162234,-76.9382069,0.17434781380032,-0.751484778806131,0.636296681624028
500,"Clearwater, FL",27.9658533,-82.8001026,0.110696155339883,-0.87626291583101,0.468945267096604
501,"San Leandro, CA",37.7249296,-122.1560768,-0.420969209176622,-0.669625643650516,0.611871246497857
502,"New York, NY",40.7308619,-73.9871558,0.209036585565548,-0.728380909173844,0.652506672031928
503,"Chester, PA",39.849557,-75.3557458,0.194094878167545,-0.742789265557463,0.640773973598905
504,"Queen Creek, AZ",33.2483858,-111.6341585,-0.308326671122084,-0.777389885739747,0.548269668524821
505,"Jersey City, NJ",40.7281575,-74.0776417,0.207894459163262,-0.728739743685314,0.652470903429936
506,"Marysville, CA",44.1935658,-76.440109,0.168106398745675,-0.69700309317888,0.697084590849514
507,"Springfield, MA",42.1014831,-72.589811,0.222001756153771,-0.707967242408163,0.670445824762615
508,"Lesko, Poland",49.4689014,22.3303816,0.601126574136739,0.24691242547533,0.760053350767245
509,"Milton Keynes, England, United Kingdom",52.0429797,-0.7589607,0.615016224717058,-0.00814720475514738,0.788472362476615
510,"Tampa, FL",27.9477595,-82.458444,0.115938801694269,-0.875734018547693,0.468666323752844
511,"Volcano, HI",19.4283512,-155.2382751,-0.856351037176447,-0.394995741250163,0.332627818321106
512,"East, France",44.0225752,4.9678619,0.716364818002494,0.0622689244662912,0.694941744734093
513,NY,43.1561681,-75.8449946,0.178394375905492,-0.707343036130582,0.683989236671791
514,"Online, Finland",63.2467777,25.9209164,0.404862922715486,0.196773552644465,0.892953628577627
515,"Carthage, NY",43.97824,-75.609627,0.178841016453753,-0.697025958201049,0.694385126876791
516,"BC, Canada",55.001251,-125.002441,-0.328999685770462,-0.469817643293323,0.81916456760119
517,NM,34.5708167,-105.993007,-0.22687021645807,-0.791555078536567,0.567424411289503
518,"Amherst, MA",42.3803676,-72.523143,0.221842688645908,-0.704587354935229,0.674049316266793
519,"Burbank, CA",34.1816482,-118.3258554,-0.392523132580774,-0.728207137930773,0.561818435667297
520,"Richland, WA",46.2778406,-119.2769067,-0.337999574768719,-0.602877397562616,0.722699889971136
521,"El Segundo, CA",33.912594,-118.383179,-0.394501282332307,-0.730127112754754,0.557927537820613
522,"Kendall, FL",25.6792695,-80.3172743,0.151580496705684,-0.888395089969231,0.433333032593893
523,Malaysia,2.3923759,112.8471939,-0.387936360553699,0.920740423130759,0.0417427044325366
524,"Logan, UT",41.7313447,-111.8348631,-0.277563778284711,-0.692736203234418,0.66563871710762
526,"Online, CO",2.8894434,-73.783892,0.278906034455403,-0.958994454597015,0.050408927746341
527,"Grasso, RI",37.4930084,15.0902013534959,0.766067987982421,0.206560463241618,0.608664614392831
528,"Saginaw, MI",43.4200387,-83.9490365,0.076565101854005,-0.722287570785657,0.687341581942079
529,"Ottawa, Quebec, Canada",45.49949235,-76.0534044548608,0.16893284737323,-0.680253150434162,0.713244238955192
530,"Atlantic City, NJ",39.3642852,-74.4229351,0.207611638214466,-0.744732151233594,0.634248713516148
532,"Mastic, NY",40.8020431,-72.8409359,0.223325940586446,-0.723278481686469,0.653447597126575
533,"Lewiston, ID",46.4165506,-117.0176569,-0.313175024825734,-0.614172618584279,0.724371036421757
534,"Kenmore, WA",47.7573202,-122.2440148,-0.358674826355281,-0.568596799887138,0.740304024098961
535,"Redwood City, CA",37.4863239,-122.2325233,-0.4232176668413,-0.67121298704498,0.608572043800536
536,"Portland, FL",30.5124181,-86.1957755,0.0571596147778324,-0.859620848733199,0.507725097726777
538,"Online, Europe",51.0,10.0,0.619759600234555,0.109280339074444,0.777145961456971
539,"Wonderlake, IL",30.552205,-87.389131,0.0392282735953761,-0.86027242292145,0.50832322483985
540,Borneo,1.42965855,114.740599198093,-0.418380449649814,0.907929134807584,0.0249496596844681
541,"Bryan, TX",30.65805845,-96.3527592329039,-0.0951835733614792,-0.854943541446452,0.509913353719177
542,"Melrose Park, IL",41.9005865,-87.8567277,0.0278358313680596,-0.743784019625655,0.667840174474067
544,"Lexton, Victoria, Australia",-37.254675,143.51654812357,-0.639968682431408,0.473265934931695,-0.605358935128768
545,"Hollywood, FL",26.0112014,-80.1494901,0.153749342784167,-0.885459088040695,0.438546853824739
546,"Oak Hills, CA",50.7444357,-120.3560866,-0.319789914501538,-0.546027115618207,0.774331195027528
547,"Salt Lake City, UT",40.7670126,-111.8904308,-0.282372810815348,-0.702763561841998,0.652984664337064
548,"Rye, CO",37.9236194,-104.9302662,-0.203236920152873,-0.762199950815205,0.614610436995723
549,"North Scituate, MA",42.21899,-70.7855981,0.243728484165849,-0.699326825587668,0.671966083236121
550,"Everett, PA",40.0114711,-78.3733484,0.154357722540399,-0.750200378914239,0.642940965384128
551,"Indio, CA",33.7192808,-116.2188054,-0.367475089952538,-0.746189656489149,0.555124359772637
552,"Stinson Beach, CA",37.9008084,-122.6450801,-0.425653679984044,-0.664423780028891,0.614296333415853
553,"England, United Kingdom",52.7954791,-0.540240286617432,0.604635084156492,-0.00570125608831303,0.796482209899309
554,"Online, OH",40.2253569,-82.6881395,0.0971719044429825,-0.757301523805924,0.645795651137532
555,"Geneva, IL",46.2017559,6.1466014,0.688142178822127,0.0741073245118478,0.721781439342708
556,"South Beach, FL",25.7744291,-80.1332415,0.15430967659551,-0.887193355277249,0.434829247016442
557,Hong Kong,22.2793278,114.1628131,-0.37877298926547,0.844273230816284,0.379122321065291
558,"Manchester, United Kingdom",53.4791301,-2.2441009,0.594659140782835,-0.023302901665231,0.803640144005637
559,"Lunchburg, VA",53.3443098,-6.2489535,0.593457705329984,-0.0649832197982919,0.802237578980889
560,"Bethel, CT",41.3712063,-73.4140097,0.214217071392132,-0.719219169323058,0.660934817362824
561,"Dallas, TX",32.7762719,-96.7968559,-0.0995071617287641,-0.834881796045688,0.541360057074967
562,"Boynton Beach, FL",26.5253491,-80.0664309,0.154347690323144,-0.881323350305436,0.446593710992792
563,"Mobile, AL",30.6943566,-88.0430541,0.0293643899888723,-0.859401032498412,0.510458223502418
564,"Toowoomba, Queensland, Australia",-27.5610193,151.953351,-0.782410323944186,0.416832420075511,-0.462693006819367
565,"Roanoke, VA",37.274532,-79.9602096795782,0.138723473154183,-0.783557493142037,0.60563475208826
566,"Fort Worth, TX",32.753177,-97.3327459,-0.107339224511699,-0.834130957578918,0.541021105401356
567,"Online, Netherlands",52.2379891,5.53460738161551,0.609528165394379,0.05906248478993,0.790561217415452
568,"Bay Area, Online, USA",37.7884969,-122.3558473,-0.422937835428148,-0.667579943094595,0.612748404274683
569,"St. George, UT",37.104153,-113.5841313,-0.319092023740697,-0.730924522453725,0.603265797854362
570,"AB, Canada",55.001251,-115.002136,-0.242415696606114,-0.519811543951967,0.81916456760119
571,"Oahu, Online",21.48349555,-158.03640389298,-0.862987299452545,-0.348031845517389,0.366233198234901
572,"Pembroke Pines, FL",26.02322025,-80.3412390662562,0.150769727006575,-0.885877965085971,0.438735364876713
573,"Clifton, NJ",40.8584328,-74.1637553,0.206393576789178,-0.727622257978844,0.654192281484533
574,"Thousand Oaks, CA",34.17142715,-118.910587729744,-0.39998272982747,-0.724251110512654,0.561670850909101
575,"Dublin, CA",43.4984009,-81.2911804,0.109834002798588,-0.717030223366433,0.688334330546082
576,"Toledo, OH",41.6786754,-83.5127283,0.0843850069691272,-0.742103394290675,0.664952421441624
577,"Wallingford, CT",41.4570418,-72.8231552,0.221329731090503,-0.716025087877053,0.662058323462566
578,"New Milford, CT",41.5867418,-73.4117653831255,0.213533909530977,-0.716822864278367,0.663753154966645
579,NJ,40.0757384,-74.4041622,0.205722315874983,-0.737021243667332,0.643799670032606
580,"Somerset, NJ",40.5675084,-74.6189556,0.201484804954791,-0.732432353246606,0.650343540976589
581,"Chicago, IL",41.8755616,-87.6244212,0.030863364074369,-0.743956414491372,0.667515023123192
582,"Cedar Rapids, IA",41.9758872,-91.6704053,-0.0216708357266237,-0.743110442837296,0.668817796283164
